Datetime_entry,Mua/Ban,entry_price,ema10,ema20,ema50,rsi,macd_value,macd_signal,macd_hist,volume,adx,c_DI,t_DI,Lot,Profit,win
2024-12-11 17:12:30,Mua,2697.922,2696.3362118672576,2695.658259228807,2694.3502577727018,69.13145387845108,0.8642200745694026,0.7520245537336702,0.11219552083573248,37.0,15.37453703482275,28.797652932190182,14.999245303803452,2697.754,0.01,0.0
2024-12-11 17:12:38,Mua,2698.354,2696.4147573218033,2695.6994020859497,2694.3671989491722,70.9247852180976,0.8986816130309307,0.7589168614259758,0.13976475160495494,45.0,15.602966662284393,30.29289226741264,14.68426324913131,2698.186,0.01,0.0
2024-12-11 17:12:53,Mua,2698.612,2696.4616664127125,2695.723973514521,2694.377316596231,71.89975342301742,0.9192628096120643,0.7630331007422024,0.15622970886986187,59.0,15.602966662284393,30.29289226741264,14.68426324913131,2698.444,0.01,0.02
2024-12-11 17:13:31,Mua,2698.853,2696.8937270658116,2696.022109630783,2694.5615104447897,72.76638332501585,1.0536291044099926,0.823279827501702,0.23034927690829055,30.0,17.420007343388544,31.542056877345644,13.881325720567705,2698.685,0.01,-1.5
2024-12-11 17:18:32,Mua,2697.89,2697.630317782153,2696.8296561062534,2695.1954554187873,61.52386133517046,1.0536250534942155,1.0047863896137916,0.048838663880423905,35.0,20.617113824973405,24.449106624933474,16.91231990142156,2697.722,0.01,0.0
2024-12-11 18:25:02,Mua,2696.483,2694.35672428815,2694.7833376686785,2695.2998587324596,57.570289415076076,-0.6380816702776428,-0.8357036847950932,0.19762201451745032,11.0,32.93623016196686,16.486814933457197,29.293501366599568,2696.182,0.01,0.0
2024-12-11 18:29:36,Mua,2696.608,2695.823952974421,2695.4188998499294,2695.1123502414084,61.35952652724596,0.4513064961533928,0.3455706905201469,0.10573580563324592,35.0,18.67684959265573,28.6249617168774,16.528179483930284,2696.44,0.01,0.0
2024-12-11 18:37:23,Mua,2695.159,2695.565861075049,2695.494744031809,2695.282713627935,45.3620001935216,0.16254866918188782,0.28616972219477255,-0.12362105301288473,24.0,16.50767152830253,21.254688918220843,24.039762467200823,2694.991,0.01,0.0
2024-12-11 18:37:30,Mua,2695.175,2695.568770165958,2695.496267841333,2695.283341078916,45.51548453810254,0.16382502245778596,0.28642499284995215,-0.12259997039216619,31.0,16.50767152830253,21.254688918220843,24.039762467200823,2695.007,0.01,0.0
2024-12-11 18:38:35,Mua,2695.317,2695.4875392265153,2695.4603470340917,2695.275145293262,47.286972866220005,0.11556259998451424,0.2518844413556272,-0.13632184137111297,31.0,15.749753476950357,20.1717136727224,22.81670113683023,2695.149,0.01,-0.08
2024-12-11 19:11:12,Mua,2695.09,2695.6746682047133,2695.841838340687,2695.740367049092,42.57362465975525,-0.11248355136922328,0.04595415075969676,-0.15843770212892005,12.0,17.83070170444875,20.12593286847289,32.53284603758311,2694.922,0.01,-1.666666666666667
2024-12-11 19:11:39,Mua,2694.65,2695.5946682047133,2695.799933578782,2695.7231121471314,39.94632573995529,-0.1475832664691552,0.038934207739710375,-0.18651747420886558,37.0,18.21764207387534,19.348783692333733,35.138044189688664,2694.482,0.01,-1.666666666666667
2024-12-11 19:12:12,Mua,2694.419,2695.3573566303776,2695.656467737592,2695.667867045332,38.58041938764731,-0.24671196025656172,-0.01761765714387875,-0.22909430311268297,14.0,19.625643806051947,17.82693524961721,38.772366733317405,2694.251,0.01,1.666666666666667
2024-12-11 19:12:23,Mua,2694.944,2695.452811175832,2695.706467737592,2695.6884552806264,42.375282936807395,-0.2048316183759198,-0.009241588767750365,-0.19559002960816943,26.0,19.625643806051947,17.010816631195606,36.99736447251039,2694.776,0.01,1.666666666666667
2024-12-11 19:12:31,Mua,2695.832,2695.6142657212868,2695.7910391661635,2695.723278810038,49.01052947048145,-0.1339940115385616,0.0049259325997212736,-0.13891994413828287,36.0,19.625643806051947,16.21205400722983,35.26011031437164,2695.664,0.01,1.666666666666667
2024-12-11 19:13:48,Mua,2696.592,2695.778300051859,2695.8610325389495,2695.7446179310045,53.858273640769724,-0.056897963507253735,-0.005668599043867665,-0.05122936446338607,44.0,19.900022930063027,20.424969106181283,33.10049975020367,2696.424,0.01,-5.0
2024-12-11 19:55:28,Ban,2695.944,2695.9616512800435,2695.942434138246,2695.8799627181756,50.24563489595776,0.02928470379083592,0.042158036885113305,-0.012873333094277385,25.0,11.207534027094189,15.607140660728591,15.958231486601859,2695.944,0.01,-5.233333333333333
2024-12-12 15:42:35,Mua,2716.125,2714.5789359787327,2714.3284757975052,2713.720853922393,65.1676924634963,0.335949888117284,0.3215612924278199,0.014388595689464101,11.0,15.773836257918997,17.24953554712265,20.34303790390666,2715.965,0.01,5.233333333333333
2024-12-12 15:56:57,Mua,2718.229,2716.8666094965392,2716.8476531316023,2717.0885495672446,61.12542215356451,-0.061224703220432275,-0.22786252395938725,0.16663782073895497,50.0,19.337194007932755,21.44389379006721,18.59048697523262,2718.069,0.01,-5.0
2024-12-12 16:05:31,Ban,2717.054,2717.488669888604,2717.359086298564,2717.26486304415,47.05961799681202,0.15025718327797222,0.14582461985609016,0.0044325634218820575,32.0,15.53742604116647,17.4135642587992,23.611087743657784,2717.054,0.01,5.0
2024-12-12 16:08:08,Ban,2715.362,2716.6527386007065,2716.91874466399,2717.0990526464743,33.34375064586884,-0.2261107970930425,0.015751763573491638,-0.24186256066653414,9.0,19.1536312806555,14.108580186939093,32.06493273702961,2715.362,0.01,-5.0
2024-12-12 16:18:25,Ban,2717.14,2716.192944701138,2716.361096138468,2716.747384240408,55.58249133360827,-0.247254493593573,-0.3099663299275474,0.06271183633397442,26.0,20.274139229579884,24.60700926195277,19.966380072109853,2717.14,0.01,5.0
2024-12-12 16:25:06,Ban,2715.066,2716.3520497612303,2716.479241768409,2716.694980637778,38.9633597510303,-0.1461917108972557,-0.07587513984016948,-0.0703165710570862,6.0,20.365557199671674,19.330343591264672,30.650069719059207,2715.066,0.01,-5.0
2024-12-12 16:30:25,Ban,2716.28,2715.8577746601068,2716.081469511583,2716.4543266453893,50.57792754793335,-0.27898726303601507,-0.24696821250923653,-0.03201905052677853,24.0,19.56857785268814,26.736322952777453,26.19062142399045,2716.28,0.01,5.0
